ID,pais,estado,municipio,longitud,latitud,altitudmapa,zonamapa
44217,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.56,28.19,363,CONTINENTAL
93563,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.98,24.52,46,ISLA
141093,MEXICO,0,0,-112.33,28.98,368,ISLA
122852,MEXICO,COAHUILA DE ZARAGOZA,ACUÑA,-102.55,29.13,1372,CONTINENTAL
130829,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-101.75,24.9,1874,CONTINENTAL
5492,MEXICO,PUEBLA,COXCATLAN,-97.13,18.25,1291,CONTINENTAL
95239,MEXICO,PUEBLA,CAÑADA MORELOS,-97.4,18.7,2244,CONTINENTAL
9333,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.59,26.39,63,CONTINENTAL
89307,MEXICO,QUERETARO,PEÑAMILLER,-99.73,21.05,1414,CONTINENTAL
103639,MEXICO,TAMAULIPAS,BURGOS,-99.13,24.86,414,CONTINENTAL
79995,MEXICO,DURANGO,MAPIMI,-103.96,25.65,1828,CONTINENTAL
140787,MEXICO,QUERETARO,PEÑAMILLER,-99.71,21,1430,CONTINENTAL
132705,MEXICO,SONORA,HERMOSILLO,-110.94,29.25,330,CONTINENTAL
7455,MEXICO,TAMAULIPAS,SAN NICOLAS,-98.9,24.72,754,CONTINENTAL
96777,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-114.43,27.72,44,CONTINENTAL
121591,MEXICO,BAJA CALIFORNIA,MEXICALI,-114.76,30.89,49,CONTINENTAL
10511,MEXICO,PUEBLA,SAN JOSE MIAHUATLAN,-97.35,18.22,1943,CONTINENTAL
140164,MEXICO,ZACATECAS,PINOS,-101.46,22.57,2044,CONTINENTAL
97061,MEXICO,SONORA,GUAYMAS,-111.14,28.03,95,CONTINENTAL
92064,MEXICO,COAHUILA DE ZARAGOZA,ABASOLO,-101.31,27.07,458,CONTINENTAL
98516,MEXICO,PUEBLA,ZAPOTITLAN,-97.56,18.32,1606,CONTINENTAL
89515,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.44,26.89,1169,CONTINENTAL
124454,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.59,28.94,369,CONTINENTAL
100017,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.76,24.38,111,ISLA
79024,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.99,24.51,100,ISLA
102077,MEXICO,OAXACA,SANTIAGO CHAZUMBA,-97.66,18.19,1920,CONTINENTAL
100422,MEXICO,COAHUILA DE ZARAGOZA,TORREON,-103.23,25.11,1788,CONTINENTAL
83241,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.23,23.59,151,CONTINENTAL
87775,MEXICO,PUEBLA,ZAPOTITLAN,-97.5,18.31,1533,CONTINENTAL
137885,MEXICO,BAJA CALIFORNIA,ENSENADA,-112.91,28.41,179,CONTINENTAL
110718,MEXICO,PUEBLA,TEPANCO DE LOPEZ,-97.63,18.55,2127,CONTINENTAL
111415,MEXICO,SONORA,CABORCA,-112.21,30.23,364,CONTINENTAL
116433,MEXICO,TAMAULIPAS,SAN CARLOS,-98.98,24.28,423,CONTINENTAL
87462,MEXICO,PUEBLA,ATEXCAL,-97.66,18.43,2130,CONTINENTAL
117210,MEXICO,0,0,-113.14,29.05,17,ISLA
82845,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.14,26.91,765,CONTINENTAL
660,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.72,29.73,558,CONTINENTAL
7867,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.8,24.6,8,CONTINENTAL
724,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.81,29.98,696,CONTINENTAL
117966,MEXICO,GUANAJUATO,VICTORIA,-100.15,21.21,2130,CONTINENTAL
73799,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.11,29.61,336,CONTINENTAL
88594,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.08,23.11,1451,CONTINENTAL
44860,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.89,26.34,331,CONTINENTAL
44268,MEXICO,PUEBLA,ZAPOTITLAN,-97.46,18.28,2184,CONTINENTAL
90300,MEXICO,NUEVO LEON,MIER Y NORIEGA,-100.13,23.25,1280,CONTINENTAL
10304,MEXICO,BAJA CALIFORNIA,TIJUANA,-116.75,32.43,418,CONTINENTAL
106973,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.42,22.58,1512,CONTINENTAL
112419,MEXICO,SONORA,PUERTO PEÑASCO,-113.51,31.71,369,CONTINENTAL
134459,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.61,30.97,1751,CONTINENTAL
82604,MEXICO,CHIHUAHUA,OJINAGA,-104.47,29.58,805,CONTINENTAL
86380,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-111.96,26.69,556,CONTINENTAL
103600,MEXICO,NUEVO LEON,MINA,-101,26.33,726,CONTINENTAL
120764,MEXICO,PUEBLA,ZAPOTITLAN,-97.49,18.35,1883,CONTINENTAL
100770,MEXICO,NUEVO LEON,SANTA CATARINA,-100.64,25.65,1744,CONTINENTAL
140803,MEXICO,SONORA,MAZATAN,-110.14,28.96,527,CONTINENTAL
80971,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.76,30.99,742,CONTINENTAL
120100,MEXICO,SONORA,PITIQUITO,-111.8,29.7,781,CONTINENTAL
82722,MEXICO,SAN LUIS POTOSI,RIOVERDE,-99.92,21.91,1008,CONTINENTAL
123809,MEXICO,SONORA,GUAYMAS,-111.3,28.14,13,CONTINENTAL
5064,MEXICO,PUEBLA,NICOLAS BRAVO,-97.38,18.64,2343,CONTINENTAL
114301,MEXICO,TAMAULIPAS,JAUMAVE,-99.44,23.58,910,CONTINENTAL
110564,MEXICO,SONORA,PITIQUITO,-112.4,29.37,321,CONTINENTAL
8156,MEXICO,SONORA,HERMOSILLO,-111.35,28.38,7,CONTINENTAL
103522,MEXICO,SONORA,BACOACHI,-110.09,30.6,1652,CONTINENTAL
93745,MEXICO,DURANGO,TLAHUALILO,-103.7,26.67,1164,CONTINENTAL
82882,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-103.12,27.12,1084,CONTINENTAL
86205,MEXICO,DURANGO,MAPIMI,-104.32,26.38,1278,CONTINENTAL
136442,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.63,30.07,111,CONTINENTAL
85368,MEXICO,DURANGO,MAPIMI,-104.23,26.07,1538,CONTINENTAL
102207,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.21,23.57,130,CONTINENTAL
108828,MEXICO,HIDALGO,PACHUCA DE SOTO,-98.8,20.13,2471,CONTINENTAL
45089,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.55,25.47,104,CONTINENTAL
9422,MEXICO,SONORA,PUERTO PEÑASCO,-113.73,31.57,11,CONTINENTAL
94308,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.37,26.34,1180,CONTINENTAL
1970,MEXICO,PUEBLA,ZAPOTITLAN,-97.51,18.31,1533,CONTINENTAL
96774,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-114.6,27.48,98,CONTINENTAL
79545,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.07,28.6,104,CONTINENTAL
74665,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.84,27.68,1246,CONTINENTAL
134167,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-114.57,27.53,271,CONTINENTAL
112441,MEXICO,0,0,-112.39,28.99,172,ISLA
103440,MEXICO,SONORA,MOCTEZUMA,-109.55,29.84,784,CONTINENTAL
140151,MEXICO,SONORA,GUAYMAS,-110.97,28.54,355,CONTINENTAL
77292,MEXICO,NUEVO LEON,GALEANA,-100.22,24.28,1753,CONTINENTAL
76387,MEXICO,SONORA,AGUA PRIETA,-109.13,31.3,1339,CONTINENTAL
133293,MEXICO,PUEBLA,COXCATLAN,-97.11,18.18,928,CONTINENTAL
4277,MEXICO,0,0,-113.56,29.49,152,ISLA
136660,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.28,27.16,969,CONTINENTAL
98178,MEXICO,QUERETARO,QUERETARO,-100.43,20.71,1968,CONTINENTAL
77127,MEXICO,BAJA CALIFORNIA,TECATE,-116.23,32.43,1054,CONTINENTAL
93889,MEXICO,SONORA,SARIC,-111.56,31.44,1038,CONTINENTAL
80958,MEXICO,NUEVO LEON,ARAMBERRI,-100.04,24.1,1635,CONTINENTAL
84556,MEXICO,PUEBLA,ZAPOTITLAN,-97.54,18.27,1664,CONTINENTAL
106645,MEXICO,HIDALGO,TEPEAPULCO,-98.52,19.82,3103,CONTINENTAL
105645,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,-101.09,25.24,1929,CONTINENTAL
74290,MEXICO,BAJA CALIFORNIA SUR,LOS CABOS,-110.11,23.09,36,CONTINENTAL
118772,MEXICO,GUANAJUATO,SAN LUIS DE LA PAZ,-100.49,21.34,2347,CONTINENTAL
118203,MEXICO,ZACATECAS,MELCHOR OCAMPO,-101.67,24.83,2129,CONTINENTAL
111939,MEXICO,NUEVO LEON,SABINAS HIDALGO,-100.2,26.83,326,CONTINENTAL
90366,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.26,23.26,1549,CONTINENTAL
4809,MEXICO,TAMAULIPAS,SAN NICOLAS,-98.77,24.62,762,CONTINENTAL
100333,MEXICO,SONORA,GUAYMAS,-111.11,28.06,441,CONTINENTAL
86846,MEXICO,NUEVO LEON,GALEANA,-100.34,24.56,1863,CONTINENTAL
121298,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.65,24.71,23,CONTINENTAL
96627,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-111.88,26.74,,CONTINENTAL
97839,MEXICO,TAMAULIPAS,TULA,-99.73,23.18,1296,CONTINENTAL
10850,MEXICO,MEXICO,HUEHUETOCA,-99.25,19.85,2489,CONTINENTAL
133676,MEXICO,TAMAULIPAS,SAN NICOLAS,-98.83,24.67,780,CONTINENTAL
3066,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.16,26.51,1007,CONTINENTAL
10486,MEXICO,COAHUILA DE ZARAGOZA,SIERRA MOJADA,-103.68,27.27,1880,CONTINENTAL
932,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.13,23.21,56,CONTINENTAL
90241,MEXICO,SINALOA,AHOME,-109.01,25.57,40,ISLA
135546,MEXICO,COAHUILA DE ZARAGOZA,SIERRA MOJADA,-103.68,27.27,1880,CONTINENTAL
133847,MEXICO,PUEBLA,ZAPOTITLAN,-97.55,18.28,1700,CONTINENTAL
107224,MEXICO,COAHUILA DE ZARAGOZA,FRANCISCO I. MADERO,-102.99,26.34,2029,CONTINENTAL
139866,MEXICO,SONORA,BACOACHI,-109.98,30.55,1089,CONTINENTAL
110935,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.4,27.13,1238,CONTINENTAL
116804,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.81,29.98,696,CONTINENTAL
134395,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.09,31.93,1205,CONTINENTAL
82207,MEXICO,PUEBLA,COXCATLAN,-97.16,18.31,1224,CONTINENTAL
135917,MEXICO,NUEVO LEON,SANTIAGO,-100.16,25.37,715,CONTINENTAL
75599,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.08,27.03,48,CONTINENTAL
130059,MEXICO,CHIHUAHUA,COYAME DEL SOTOL,-104.83,29.87,1709,CONTINENTAL
78761,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.18,24.23,245,CONTINENTAL
86836,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-113.01,27.98,860,CONTINENTAL
91112,MEXICO,PUEBLA,ZAPOTITLAN,-97.46,18.33,1500,CONTINENTAL
10412,MEXICO,QUERETARO,SAN JOAQUIN,-99.52,20.98,1542,CONTINENTAL
126362,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.32,31.2,101,CONTINENTAL
103050,MEXICO,TAMAULIPAS,PALMILLAS,-99.6,23.37,1688,CONTINENTAL
15567,MEXICO,CHIHUAHUA,CHIHUAHUA,-106.19,28.79,1604,CONTINENTAL
31090,MEXICO,0,0,-112.2,28.98,6,ISLA
141283,MEXICO,NUEVO LEON,RAYONES,-100.25,25.17,1525,CONTINENTAL
40783,MEXICO,NUEVO LEON,GALEANA,-100.23,24.57,1874,CONTINENTAL
135643,MEXICO,TAMAULIPAS,MIQUIHUANA,-99.88,23.61,1702,CONTINENTAL
3675,MEXICO,SAN LUIS POTOSI,SANTA MARIA DEL RIO,-100.19,21.73,1399,CONTINENTAL
73530,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.84,29.89,744,CONTINENTAL
127893,MEXICO,COAHUILA DE ZARAGOZA,SAN PEDRO,-102.8,26.23,898,CONTINENTAL
11727,MEXICO,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,-101.54,25.98,1967,CONTINENTAL
116255,MEXICO,SONORA,PUERTO PEÑASCO,-113.46,31.79,527,CONTINENTAL
77694,MEXICO,SONORA,NOGALES,-111.2,31.17,961,CONTINENTAL
14802,MEXICO,COAHUILA DE ZARAGOZA,SABINAS,-101.04,28.21,575,CONTINENTAL
29011,MEXICO,TAMAULIPAS,VILLAGRAN,-99.42,24.57,358,CONTINENTAL
114557,MEXICO,SONORA,GUAYMAS,-111,28.48,317,CONTINENTAL
92123,MEXICO,NUEVO LEON,ITURBIDE,-99.89,24.67,1457,CONTINENTAL
100244,MEXICO,QUERETARO,EZEQUIEL MONTES,-99.76,20.56,1803,CONTINENTAL
39792,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.58,31.08,1686,CONTINENTAL
36138,MEXICO,COAHUILA DE ZARAGOZA,GENERAL CEPEDA,-101.38,25.63,1136,CONTINENTAL
27481,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,-101.11,25.48,1723,CONTINENTAL
129854,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.64,30.93,913,CONTINENTAL
26876,MEXICO,QUERETARO,PEÑAMILLER,-99.68,21.07,1873,CONTINENTAL
86447,MEXICO,SONORA,HERMOSILLO,-111.39,28.26,9,CONTINENTAL
86176,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.59,28.93,977,CONTINENTAL
29217,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.7,24.42,43,CONTINENTAL
10626,MEXICO,OAXACA,SAN PEDRO YUCUNAMA,-97.51,17.61,2372,CONTINENTAL
2180,MEXICO,PUEBLA,ZAPOTITLAN,-97.55,18.29,1646,CONTINENTAL
101101,MEXICO,PUEBLA,CALTEPEC,-97.44,18.16,2313,CONTINENTAL
42926,MEXICO,GUANAJUATO,VICTORIA,-100.33,21.27,1949,CONTINENTAL
79387,MEXICO,COAHUILA DE ZARAGOZA,FRANCISCO I. MADERO,-102.93,26.22,1742,CONTINENTAL
17975,MEXICO,QUERETARO,QUERETARO,-100.43,20.71,1968,CONTINENTAL
21764,MEXICO,SONORA,MOCTEZUMA,-109.62,29.66,611,CONTINENTAL
113988,MEXICO,0,0,-112.3,24.81,13,CONTINENTAL
124828,MEXICO,TAMAULIPAS,JAUMAVE,-99.48,23.34,1225,CONTINENTAL
123535,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-111.76,26.69,149,CONTINENTAL
116090,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.76,24.38,111,ISLA
77045,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.3,29.49,504,CONTINENTAL
5488,MEXICO,PUEBLA,ZAPOTITLAN,-97.46,18.34,1647,CONTINENTAL
91325,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.99,25.16,27,CONTINENTAL
79932,MEXICO,0,0,-110.7,25.2,23,MAR_TERRITORIAL
18438,MEXICO,0,0,-111.2,25.9,96,ISLA
79461,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.37,26.34,1180,CONTINENTAL
81188,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.48,22.94,1361,CONTINENTAL
103181,MEXICO,PUEBLA,SAN JOSE MIAHUATLAN,-97.27,18.21,1114,CONTINENTAL
121315,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-111.86,26.79,6,CONTINENTAL
108728,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.12,26.88,1035,CONTINENTAL
103943,MEXICO,QUERETARO,CADEREYTA DE MONTES,-99.53,20.84,1714,CONTINENTAL
129846,MEXICO,SAN LUIS POTOSI,SANTO DOMINGO,-101.23,23.46,2223,CONTINENTAL
96746,MEXICO,SONORA,OPODEPE,-111.1,30.06,745,CONTINENTAL
33949,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.54,22.69,1529,CONTINENTAL
17082,MEXICO,DURANGO,DURANGO,-104.75,23.83,2410,CONTINENTAL
19190,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.16,31.19,167,CONTINENTAL
26473,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.38,26.94,744,CONTINENTAL
95814,MEXICO,PUEBLA,ZAPOTITLAN,-97.44,18.36,1616,CONTINENTAL
124793,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.59,30.98,2072,CONTINENTAL
5526,MEXICO,PUEBLA,ZAPOTITLAN,-97.49,18.33,1502,CONTINENTAL
120014,MEXICO,TAMAULIPAS,SAN CARLOS,-98.98,24.29,465,CONTINENTAL
137197,MEXICO,SONORA,OPODEPE,-110.7,30.12,751,CONTINENTAL
34939,MEXICO,TAMAULIPAS,VICTORIA,-99.28,23.59,1102,CONTINENTAL
125909,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.25,26.31,1935,CONTINENTAL
77295,MEXICO,NUEVO LEON,GALEANA,-100.33,24.58,1946,CONTINENTAL
24217,MEXICO,SONORA,GUAYMAS,-111.24,28.06,74,CONTINENTAL
31396,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,-101.08,25.03,1963,CONTINENTAL
138486,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.87,24.72,16,CONTINENTAL
98314,MEXICO,SONORA,HUATABAMPO,-109.29,26.56,6,CONTINENTAL
13791,MEXICO,NUEVO LEON,GALEANA,-100.23,24.57,1874,CONTINENTAL
110285,MEXICO,0,0,-112.29,28.73,42,ISLA
101960,MEXICO,TAMAULIPAS,SAN NICOLAS,-98.8,24.55,624,CONTINENTAL
843,MEXICO,COAHUILA DE ZARAGOZA,ACUÑA,-102.33,29.3,1120,CONTINENTAL
32581,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-111.04,24.89,306,CONTINENTAL
131126,MEXICO,NUEVO LEON,GALEANA,-100.54,25.1,2090,CONTINENTAL
17657,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.06,26.81,968,CONTINENTAL
23942,MEXICO,SONORA,AGUA PRIETA,-109.25,31.31,1118,CONTINENTAL
5963,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.53,22.59,1482,CONTINENTAL
128573,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,-101.3,25.05,2023,CONTINENTAL
117352,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.09,26.75,2372,CONTINENTAL
120293,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.76,30.46,324,CONTINENTAL
1266,MEXICO,QUERETARO,CADEREYTA DE MONTES,-99.86,20.77,2162,CONTINENTAL
20843,MEXICO,SONORA,BAVISPE,-108.94,30.46,992,CONTINENTAL
103803,MEXICO,QUERETARO,PEÑAMILLER,-99.73,21.03,1362,CONTINENTAL
22992,MEXICO,SONORA,HUATABAMPO,-109.29,26.55,11,CONTINENTAL
7827,MEXICO,CHIHUAHUA,CAMARGO,-104.48,28.28,1519,CONTINENTAL
80139,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.1,30.57,616,CONTINENTAL
120187,MEXICO,SONORA,HERMOSILLO,-112.06,28.95,198,CONTINENTAL
43348,MEXICO,COAHUILA DE ZARAGOZA,GENERAL CEPEDA,-101.76,25.65,1204,CONTINENTAL
134742,MEXICO,PUEBLA,CALTEPEC,-97.61,18.17,2281,CONTINENTAL
42342,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-101.76,25.26,2144,CONTINENTAL
87546,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.78,30.16,68,CONTINENTAL
72998,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.58,26.12,883,CONTINENTAL
87616,MEXICO,HIDALGO,PACHUCA DE SOTO,-98.73,20.14,2597,CONTINENTAL
108619,MEXICO,QUERETARO,QUERETARO,-100.43,20.71,1968,CONTINENTAL
140115,MEXICO,COAHUILA DE ZARAGOZA,SIERRA MOJADA,-103.62,27.75,1463,CONTINENTAL
27830,MEXICO,DURANGO,CANATLAN,-104.8,24.5,2082,CONTINENTAL
84124,MEXICO,SONORA,HERMOSILLO,-111.39,28.26,9,CONTINENTAL
128711,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.53,31.36,1460,CONTINENTAL
118021,MEXICO,SONORA,BACOACHI,-110.1,30.6,1436,CONTINENTAL
109015,MEXICO,COAHUILA DE ZARAGOZA,CANDELA,-100.72,26.8,622,CONTINENTAL
9936,MEXICO,PUEBLA,CALTEPEC,-97.48,18.21,1976,CONTINENTAL
17824,MEXICO,QUERETARO,CADEREYTA DE MONTES,-99.76,20.88,1773,CONTINENTAL
86098,MEXICO,SONORA,GENERAL PLUTARCO ELIAS CALLES,-113.35,31.96,201,CONTINENTAL
108807,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.37,26.34,1180,CONTINENTAL
39485,MEXICO,DURANGO,TLAHUALILO,-103.7,26.67,1164,CONTINENTAL
136724,MEXICO,NUEVO LEON,MINA,-100.81,26.32,643,CONTINENTAL
37872,MEXICO,NUEVO LEON,GENERAL ZARAGOZA,-99.83,23.96,1746,CONTINENTAL
10162,MEXICO,PUEBLA,JUAN N. MENDEZ,-97.65,18.54,2262,CONTINENTAL
94703,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-103.25,28.61,967,CONTINENTAL
33724,MEXICO,SAN LUIS POTOSI,SAN LUIS POTOSI,-100.83,22.14,1865,CONTINENTAL
36387,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.9,27.27,145,CONTINENTAL
87979,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.32,24.27,6,CONTINENTAL
37336,MEXICO,NUEVO LEON,SANTA CATARINA,-100.32,25.57,1163,CONTINENTAL
15674,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,-101.09,25.15,2051,CONTINENTAL
2584,MEXICO,PUEBLA,ZAPOTITLAN,-97.44,18.4,1745,CONTINENTAL
122612,MEXICO,COAHUILA DE ZARAGOZA,MUZQUIZ,-102.25,28.67,947,CONTINENTAL
28117,MEXICO,ZACATECAS,MELCHOR OCAMPO,-102.28,25.04,1336,CONTINENTAL
19772,MEXICO,COAHUILA DE ZARAGOZA,MONCLOVA,-101.35,26.85,1113,CONTINENTAL
128844,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.34,30.56,1169,CONTINENTAL
9200,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,-100.98,25.33,2207,CONTINENTAL
91830,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.69,24.4,27,CONTINENTAL
86513,MEXICO,0,0,-110.71,25.29,499,ISLA
97530,MEXICO,SONORA,GUAYMAS,-111.07,27.99,130,CONTINENTAL
74039,MEXICO,BAJA CALIFORNIA,MEXICALI,-115.23,31.35,503,CONTINENTAL
113192,MEXICO,BAJA CALIFORNIA,MEXICALI,-114.73,30.91,41,CONTINENTAL
21815,MEXICO,ZACATECAS,MELCHOR OCAMPO,-101.61,24.82,1949,CONTINENTAL
84313,MEXICO,0,0,-118.32,29.03,11,ZONA_ECONOMICA_EXCLUSIVA
78156,MEXICO,0,0,-111.88,27.44,154,ISLA
123549,MEXICO,SONORA,CUCURPE,-110.59,30.38,1002,CONTINENTAL
7235,MEXICO,NUEVO LEON,GALEANA,-100.15,24.57,2129,CONTINENTAL
90567,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.32,22.78,1743,CONTINENTAL
100199,MEXICO,QUERETARO,QUERETARO,-100.48,20.71,1967,CONTINENTAL
81476,MEXICO,NUEVO LEON,MINA,-100.7,26.27,754,CONTINENTAL
88744,MEXICO,HIDALGO,ZEMPOALA,-98.75,19.87,2436,CONTINENTAL
14157,MEXICO,GUANAJUATO,XICHU,-100.06,21.3,1354,CONTINENTAL
134499,MEXICO,COAHUILA DE ZARAGOZA,CANDELA,-100.83,27.02,569,CONTINENTAL
133303,MEXICO,PUEBLA,SAN JOSE MIAHUATLAN,-97.23,18.24,1055,CONTINENTAL
11787,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.75,31.33,814,CONTINENTAL
123222,MEXICO,TAMAULIPAS,NUEVO LAREDO,-99.6,27.29,146,CONTINENTAL
14844,MEXICO,NUEVO LEON,MARIN,-100.04,25.87,369,CONTINENTAL
134430,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.54,28.31,615,CONTINENTAL
42687,MEXICO,SONORA,SAN LUIS RIO COLORADO,-113.64,32.01,199,CONTINENTAL
38260,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-102.29,25.45,2307,CONTINENTAL
90014,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.08,22.87,1146,CONTINENTAL
40056,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.65,23.75,7,CONTINENTAL
13337,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.63,28.76,929,CONTINENTAL
103711,MEXICO,DURANGO,MAPIMI,-104.13,25.87,1539,CONTINENTAL
121216,MEXICO,TAMAULIPAS,TULA,-99.91,22.82,1038,CONTINENTAL
85208,MEXICO,TAMAULIPAS,TULA,-100.04,23,1147,CONTINENTAL
79327,MEXICO,0,0,-111.03,25.66,,ISLA
22040,MEXICO,COAHUILA DE ZARAGOZA,ACUÑA,-102.76,29.18,1916,CONTINENTAL
29133,MEXICO,QUERETARO,QUERETARO,-100.43,20.71,1968,CONTINENTAL
13770,MEXICO,NUEVO LEON,MINA,-101.02,26.22,811,CONTINENTAL
35032,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-101.84,25.43,1582,CONTINENTAL
84582,MEXICO,SONORA,PITIQUITO,-112.05,30.02,648,CONTINENTAL
4513,MEXICO,CHIHUAHUA,ASCENSION,-107.76,31.38,1370,CONTINENTAL
123398,MEXICO,0,0,-118.32,29.03,11,ZONA_ECONOMICA_EXCLUSIVA
10063,MEXICO,COAHUILA DE ZARAGOZA,ARTEAGA,-100.8,25.4,1845,CONTINENTAL
22507,MEXICO,SONORA,GUAYMAS,-110.9,27.93,230,CONTINENTAL
103106,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.15,25.5,206,CONTINENTAL
12916,MEXICO,CHIHUAHUA,BUENAVENTURA,-107.01,29.96,1512,CONTINENTAL
134774,MEXICO,COAHUILA DE ZARAGOZA,SIERRA MOJADA,-103.7,27.97,1949,CONTINENTAL
41233,MEXICO,CHIHUAHUA,CHIHUAHUA,-106,28.5,1572,CONTINENTAL
28965,MEXICO,SINALOA,AHOME,-109.12,25.62,160,CONTINENTAL
32800,MEXICO,CHIHUAHUA,CHIHUAHUA,-106.2,28.71,1628,CONTINENTAL
9148,MEXICO,NUEVO LEON,ALLENDE,-100.04,25.23,540,CONTINENTAL
