ID,division,clase,orden,familia,genero,tipo,color,colector,numerocatalogo,numerocolecta,siglascoleccion
126198,Magnoliophyta,Magnoliopsida,Polygonales,60,50,Arbusto,7,JAHV,21726,1062,UAS
133766,Magnoliophyta,Magnoliopsida,Sapindales,7,593,Árbol,7,S. Zamudio,NO APLICA,9512,QMEX
22808,Magnoliophyta,Liliopsida,Poales,57,219,Hierba ,1,R.S. Felger; F.W. Reichenbacher,331795,85-1184,ARIZ
130387,Magnoliophyta,Magnoliopsida,Rosales,71,17,Hierba ,7,R. Moran,17783,13985,SD
38896,Magnoliophyta,Liliopsida,Poales,57,648,Hierba ,11,Miguel Domínguez,2883,501,HCIB
88027,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,C. Gómez H.,NO DISPONIBLE,103,CAS-BOT
81455,Magnoliophyta,Magnoliopsida,Caryophyllales,5,164,Hierba ,18,R. Moran,18345,12480,SD
107370,Magnoliophyta,Magnoliopsida,Lamiales,44,309,Hierba ,1,Reid Moran,75025,17638,SD
83878,Magnoliophyta,Magnoliopsida,Caryophyllales,27,211,Arbusto,1,NO PROPORCIONADO,NO APLICA,NO APLICA,NO DISPONIBLE
22654,Magnoliophyta,Liliopsida,Poales,57,213,Hierba ,1,J. Vera Santos,1120018,1883,MICH
20785,Magnoliophyta,Liliopsida,Poales,57,169,Hierba ,11,"Johnston, Ivan Marshall",NO DISPONIBLE,8640,MEXU
24974,Magnoliophyta,Liliopsida,Poales,57,271,Hierba ,11,NO DISPONIBLE,2597954,NO DISPONIBLE,US
39663,Magnoliophyta,Liliopsida,Poales,57,669,Hierba ,11,R. Corral; E. Pérez; A. Domínguez; F. Félix,66,RCD5305,HERB-UACJ
138389,Magnoliophyta,Magnoliopsida,Solanales,84,447,Arbusto,17,T. L. Wendt; E. J. Lott,227331,601-A,TEX
87314,Magnoliophyta,Magnoliopsida,Caryophyllales,27,464,Arbusto,7,F.I. Retana,43950,317 f,CIIDIR
101263,Magnoliophyta,Magnoliopsida,Lamiales,1,378,Hierba ,17,Jack Whitehead,8524,745,DS
105391,Magnoliophyta,Magnoliopsida,Lamiales,36,625,Arbusto,16,F. Chiang C.; T. L. Wendt; M. C. Johnston,234727,9555-C,LL
25961,Magnoliophyta,Liliopsida,Poales,57,275,Hierba ,1,F. Chiang C.; T. L. Wendt; M. C. Johnston,188146,9377,LL
30082,Magnoliophyta,Liliopsida,Poales,57,430,Hierba ,11,NO DISPONIBLE,dbsn273415,NO DISPONIBLE,ARIZ
34266,Magnoliophyta,Liliopsida,Poales,57,496,Hierba ,11,P. Tenorio L.; R. Torres C.,305851,15273,ARIZ
126778,Magnoliophyta,Magnoliopsida,Polygonales,60,280,Hierba ,7,Reid Moran,91302,21764,SD
93202,Magnoliophyta,Magnoliopsida,Caryophyllales,42,486,Arbusto,1,"Jon Rebman, et al.",NO DISPONIBLE,2441,BCMEX
7494,Magnoliophyta,Liliopsida,Cyperales,29,138,Hierba ,2,S. D. Jones; J. K. Wipff,175329,7179,TEX
107161,Magnoliophyta,Magnoliopsida,Lamiales,44,309,Árbol,1,NO DISPONIBLE,2391971,NO DISPONIBLE,MO
36161,Magnoliophyta,Liliopsida,Poales,57,531,Hierba ,1,"Mueller, Cornelius Herman; M. T. Mueller",NO DISPONIBLE,410,MEXU
134741,Magnoliophyta,Magnoliopsida,Sapindales,7,608,arbusto,7,NO DISPONIBLE,2087540,NO DISPONIBLE,MO
82638,Magnoliophyta,Magnoliopsida,Caryophyllales,5,711,Hierba ,7,F. Lyle Wynd,NO DISPONIBLE,752,MO
115378,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,NO DISPONIBLE,dbsn290745,NO DISPONIBLE,ARIZ
137180,Magnoliophyta,Magnoliopsida,Solanales,84,136,Hierba ,16,Mahinda Martinez; Olivia Baltazar,NO DISPONIBLE,5342,QMEX
73576,Magnoliophyta,Magnoliopsida,Boraginales,24,207,Hierba ,7,M. Domínguez L.,9263,2027,HCIB
130048,Magnoliophyta,Magnoliopsida,Rhamnales,69,606,Arbusto,7,F. M. Gould,NO DISPONIBLE,10576,TAES
101965,Magnoliophyta,Magnoliopsida,Lamiales,1,406,Hierba ,16,E. Ventura V.; E. López,578,6417,XAL
43150,Magnoliophyta,Liliopsida,Poales,57,771,Hierba ,7,NO DISPONIBLE,CIMMYTMA-000636,NO DISPONIBLE,CIMMYT
82971,Magnoliophyta,Magnoliopsida,Caryophyllales,27,5,Arbusto,7,MAHINDA MARTINEZ,NO DISPONIBLE,2722,UAT
14843,Magnoliophyta,Liliopsida,Poales,57,107,Hierba ,11,"Villarreal-Quintanilla, José Angel; M. A. Carranza P.",NO DISPONIBLE,7506,ANSM
87136,Magnoliophyta,Magnoliopsida,Caryophyllales,27,464,Arbusto,17,L. SCHEINVAR; A. CASTELLANOS V.,NO DISPONIBLE,1145,ENCB
7247,Magnoliophyta,Liliopsida,Commelinales,28,723,Hierba ,2,MAHINDA MARTINEZ,NO DISPONIBLE,2721,UAT
19192,Magnoliophyta,Liliopsida,Poales,57,119,Hierba ,1,J. Valdéz R.,246975,920,TEX
19578,Magnoliophyta,Liliopsida,Poales,57,152,Hierba ,1,T.R. Van Devender; A.L. Reina G.; S.C. Doan; G.M. Ferguson; Z. Liu; J. Anderson; R. Johnson,11638,2004-383,USON
43846,Magnoliophyta,Liliopsida,Pontederiales,61,366,Hierba ,7,NO DISPONIBLE,218860,NO DISPONIBLE,MEXU
26624,Magnoliophyta,Liliopsida,Poales,57,279,Hierba ,11,NO DISPONIBLE,dbsn206392,NO DISPONIBLE,ARIZ
121048,Magnoliophyta,Magnoliopsida,Malvales,39,667,Hierba ,3,Octavio Del Rincón,344320,7,MEXU
136802,Magnoliophyta,Magnoliopsida,Solanales,58,393,Arbusto,7,NO PROPORCIONADO,NO APLICA,NO APLICA,NO DISPONIBLE
78685,Magnoliophyta,Magnoliopsida,Caryophyllales,5,30,Hierba ,18,Y. Pantoja,NO APLICA,235,QMEX
139673,Magnoliophyta,Magnoliopsida,Solanales,84,553,Arbusto,17,JCH; GSH,NO DISPONIBLE,23500,GBH
123003,Magnoliophyta,Magnoliopsida,Myrtales,45,514,Hierba ,1,NO DISPONIBLE,2335803,NO DISPONIBLE,MO
9837,Magnoliophyta,Liliopsida,Dioscoreales,83,660,Hierba ,18,T. L. Wendt,177218,1998,TEX
37442,Magnoliophyta,Liliopsida,Poales,57,635,Hierba ,5,"Ortíz-Díaz, Juan Javier",NO DISPONIBLE,1214,ANSM
16744,Magnoliophyta,Liliopsida,Poales,57,110,Hierba ,11,J. Valdés-Reyna; L.E. Rodríguez G.; R. Vásquez A.,284638,VR-1569,ARIZ
116323,Magnoliophyta,Magnoliopsida,Malpighiales,31,402,arbusto,7,NO DISPONIBLE,dbsn34175,NO DISPONIBLE,ARIZ
23559,Magnoliophyta,Liliopsida,Poales,57,238,Hierba ,11,E. Torrecillas,NO DISPONIBLE,191,CIIDIR
100791,Magnoliophyta,Magnoliopsida,Lamiales,1,252,Hierba ,7,GSH,NO DISPONIBLE,23728,GBH
8660,Magnoliophyta,Liliopsida,Cyperales,29,263,Hierba ,2,J.P. Rebman; T. Nash,697144,2455,MEXU
14383,Magnoliophyta,Liliopsida,Poales,57,70,Hierba ,9,Cruz Nuñez,743374,NO DISPONIBLE,MEXU
107600,Magnoliophyta,Magnoliopsida,Lamiales,44,477,Hierba ,1,J. S. Henrickson; S. Sundberg,265461,13678,TEX
12966,Magnoliophyta,Liliopsida,Poales,57,64,Hierba ,11,"Allred, Kelly W.",NO DISPONIBLE,5540,NMCR
124008,Magnoliophyta,Magnoliopsida,Plantaginales,54,318,Hierba ,5,AMN,27486,2012-007,HCIB
1579,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,H.S. Gentry; J. Argüelles,267159,19882,ARIZ
114882,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,M. Domínguez L.,12411,2758,HCIB
75260,Magnoliophyta,Magnoliopsida,Boraginales,24,517,Hierba ,5,G. Hinton,NO DISPONIBLE,25906,GBH
120802,Magnoliophyta,Magnoliopsida,Malvales,39,653,Hierba ,7,Mahinda Martínez Díaz de Salas,422602,716,MEXU
82299,Magnoliophyta,Magnoliopsida,Caryophyllales,5,394,Hierba ,18,M. C. Johnston; T. L. Wendt; F. Chiang C.; D. Riskind,49632,11966-A,TEX
110133,Magnoliophyta,Magnoliopsida,Malpighiales,31,95,arbusto,7,J. L. León de la Luz,10376,8901,HCIB
74018,Magnoliophyta,Magnoliopsida,Boraginales,24,207,Hierba ,7,R. S. Cowan,151537,2266,MEXU
112392,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,J. Rebman et al.,NO DISPONIBLE,9802,BCMEX
8021,Magnoliophyta,Liliopsida,Cyperales,29,215,Hierba ,2,R.F. Thorne; K. Kubitzki,720153,57354,MEXU
29279,Magnoliophyta,Liliopsida,Poales,57,430,Hierba ,18,"Henrickson, James",NO DISPONIBLE,13677,TEX
23907,Magnoliophyta,Liliopsida,Poales,57,241,Hierba ,11,"Villarreal-Quintanilla, José Angel; J. Valdés R.; M. A. Carranza P.",NO DISPONIBLE,3202,ANSM
26524,Magnoliophyta,Liliopsida,Poales,57,279,Hierba ,11,NO DISPONIBLE,822105,NO DISPONIBLE,US
24536,Magnoliophyta,Liliopsida,Poales,57,265,Hierba ,11,R.V. Moran,203758,20766,ARIZ
74752,Magnoliophyta,Magnoliopsida,Boraginales,24,356,Hierba ,7,MAyala; MCCastillo; KGutiérrez; IRosas,NO DISPONIBLE,248,FCME
81884,Magnoliophyta,Magnoliopsida,Caryophyllales,5,325,Hierba ,7,A. Salinas T.; P. Solís S.,173813,F-3581,TEX
38444,Magnoliophyta,Liliopsida,Poales,57,648,Hierba ,11,R.M. Turner; T.L. Burgess; J.L. Duek; P.S. Martin,229260,79-283,ARIZ
40333,Magnoliophyta,Liliopsida,Poales,57,669,Hierba ,11,NO DISPONIBLE,dbsn58231,NO DISPONIBLE,ARIZ
120776,Magnoliophyta,Magnoliopsida,Malvales,39,653,Hierba ,7,Rzedowski,NO DISPONIBLE,9437,ENCB
103467,Magnoliophyta,Magnoliopsida,Lamiales,1,701,Hierba ,7,R. Moran,1203,6925,SD
82198,Magnoliophyta,Magnoliopsida,Caryophyllales,5,394,Hierba ,7,"Tenorio Lezama, Pedro",NO DISPONIBLE,4903,MEXU
130379,Magnoliophyta,Magnoliopsida,Rosales,71,17,Hierba ,7,R. Moran,8352,11458,SD
23336,Magnoliophyta,Liliopsida,Poales,57,238,Hierba ,11,R.V. Moran,219739,25104,ARIZ
12826,Magnoliophyta,Liliopsida,Poales,57,64,Hierba ,1,Raymundo Domínguez,3418,795,HCIB
92401,Magnoliophyta,Magnoliopsida,Caryophyllales,42,53,Hierba ,1,J. S. Henrickson; B. Prigge,252262,15912,TEX
126183,Magnoliophyta,Magnoliopsida,Polygonales,60,50,Arbusto,7,A. Carter; R. Ferris,38166,5388,SD
110691,Magnoliophyta,Magnoliopsida,Malpighiales,31,205,Hierba ,7,OTéllez,NO APLICA,NO APLICA,NO APLICA
26894,Magnoliophyta,Liliopsida,Poales,57,281,Hierba ,11,"López-Aguilar, Carmen Rafael",NO DISPONIBLE,196,COCA
8730,Magnoliophyta,Liliopsida,Cyperales,29,263,Hierba ,2,S. Zamudio,NO APLICA,11248,QMEX
34471,Magnoliophyta,Liliopsida,Poales,57,496,Hierba ,1,E.R. Sohns,2154722,1536,US
81619,Magnoliophyta,Magnoliopsida,Caryophyllales,5,311,Hierba ,7,NO PROPORCIONADO,NO APLICA,NO APLICA,NO DISPONIBLE
116728,Magnoliophyta,Magnoliopsida,Malpighiales,31,569,Árbol,4,R.S. Felger; J. Cooper; C.B. Moser,329249,10190,ARIZ
74152,Magnoliophyta,Magnoliopsida,Boraginales,24,214,Hierba ,15,R. G. Engard; H. S. Gentry,225024,709,LL
119528,Magnoliophyta,Magnoliopsida,Malvales,39,373,Arbusto,7,R.V. Moran,203695,21558,ARIZ
110087,Magnoliophyta,Magnoliopsida,Malpighiales,31,15,Árbol,7,A. Búrquez,6650,96-17,USON
8650,Magnoliophyta,Liliopsida,Cyperales,29,263,Hierba ,2,M. Valenzuela Y.; G. Yanes A.,18637,2011-027,USON
75430,Magnoliophyta,Magnoliopsida,Boraginales,24,716,Hierba ,7,A. Medel,26655,11-036,HCIB
107298,Magnoliophyta,Magnoliopsida,Lamiales,44,309,Hierba ,1,F. Takaki T.,25446,1817,INIF
84018,Magnoliophyta,Magnoliopsida,Caryophyllales,27,211,Arbusto,17,A. Rodríguez G.; A. Orta; M. A. Carranza P.,271139,NO DISPONIBLE,TEX
135310,Magnoliophyta,Magnoliopsida,Sapindales,73,226,Arbusto,2,W. M. Thompson,183860,245,TEX
133690,Magnoliophyta,Magnoliopsida,Sapindales,7,563,Árbol,7,F. Chiang C.; T. L. Wendt; M. C. Johnston,103237,7675,TEX
18914,Magnoliophyta,Liliopsida,Poales,57,119,Hierba ,1,"Jon Rebman, et al.",NO DISPONIBLE,2417,BCMEX
115698,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,P.S. Martin,260612,NO DISPONIBLE,ARIZ
105032,Magnoliophyta,Magnoliopsida,Lamiales,36,625,Arbusto,13,Reid Moran,54493,8470,SD
74974,Magnoliophyta,Magnoliopsida,Boraginales,24,356,Hierba ,7,E. M. Lira Charco; R. Medina; L. Alvarado; J. Sandoval,1064260,1634,MEXU
124919,Magnoliophyta,Magnoliopsida,Plantaginales,54,538,Hierba ,6,NO DISPONIBLE,130580,NO DISPONIBLE,NY
16705,Magnoliophyta,Liliopsida,Poales,57,110,Hierba ,1,"Johnston, Ivan Marshall",NO DISPONIBLE,8257,MEXU
75641,Magnoliophyta,Magnoliopsida,Boraginales,24,716,Hierba ,17,GSH,NO DISPONIBLE,28869,GBH
80753,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,Arbusto,7,J. S. Henrickson,172909,14378-5,TEX
8854,Magnoliophyta,Liliopsida,Cyperales,29,263,Hierba ,2,M. C. Johnston; T. L. Wendt; F. Chiang C.; D. Riskind,245707,11993-B,LL
129196,Magnoliophyta,Magnoliopsida,Rhamnales,69,188,Hierba ,7,T. F. Daniel,8269,6967,HCIB
73009,Magnoliophyta,Magnoliopsida,Boraginales,24,194,arbusto,7,N. Snow; T. Prinzie,737994,6496,MEXU
131110,Magnoliophyta,Magnoliopsida,Rosales,71,599,Arbusto,7,P. A. Fryxell,151832,3817,TEX
80404,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,Hierba ,7,M. Domínguez León,4620,945,HCIB
41549,Magnoliophyta,Liliopsida,Poales,57,731,Hierba ,7,J. S. Henrickson; S. Sundberg,158144,7895,LL
37189,Magnoliophyta,Liliopsida,Poales,57,580,Hierba ,11,NO DISPONIBLE,2597960,NO DISPONIBLE,US
134775,Magnoliophyta,Magnoliopsida,Sapindales,7,608,arbusto,7,S. Aguilar R.; D. L. Doan C.,103799,176,TEX
44784,Magnoliophyta,Magnoliopsida,Apiales,8,441,Hierba ,7,A. C. Sanders; K. Kirtland,163118,5749,TEX
119440,Magnoliophyta,Magnoliopsida,Malvales,39,373,Arbusto,7,J. Crutchfield; M. C. Johnston,74732,5460-B,TEX
13434,Magnoliophyta,Liliopsida,Poales,57,64,Hierba ,1,G. Castillo-Campos; A. Vovides P.; R. A. Palestina G.; I. Acosta R.; J. L. Alvarez P.,NO DISPONIBLE,16447,XAL
106514,Magnoliophyta,Magnoliopsida,Lamiales,36,643,Hierba ,5,F. Chiang C.; T. L. Wendt; M. C. Johnston,165945,7550-F,TEX
89203,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,NO DISPONIBLE,2182370,NO DISPONIBLE,MO
75955,Magnoliophyta,Magnoliopsida,Boraginales,24,716,Hierba ,17,I. L. Wiggins; Dorothy B. Wiggins,107248,15741,MEXU
129377,Magnoliophyta,Magnoliopsida,Rhamnales,69,191,Hierba ,7,A. Carter; R. Ferris,40512,3772,SD
17275,Magnoliophyta,Liliopsida,Poales,57,110,Hierba ,11,NO DISPONIBLE,2461462,NO DISPONIBLE,US
43955,Pteridophyta,Lycopodiopsida,Isoetales,34,396,Hierba ,7,NO DISPONIBLE,1112735,NO DISPONIBLE,MO
33803,Magnoliophyta,Liliopsida,Poales,57,496,Hierba ,1,E. G. Marsh,82141,551,TEX
87832,Magnoliophyta,Magnoliopsida,Caryophyllales,27,503,Arbusto,7,OTéllez,NO APLICA,NO APLICA,NO APLICA
1660,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,NO DISPONIBLE,2540144,NO DISPONIBLE,US
81636,Magnoliophyta,Magnoliopsida,Caryophyllales,5,311,Hierba ,7,NO DISPONIBLE,dbsn298419,NO DISPONIBLE,ARIZ
117335,Magnoliophyta,Magnoliopsida,Malpighiales,50,532,Arbusto,4,J. Rzedowski,158301,43086,IEB
16758,Magnoliophyta,Liliopsida,Poales,57,110,Hierba ,11,J. VERA,1938687,2029,US
3209,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,"Monsalvo-Reyes,  A.C.; Martínez, D.C.; Pérez, C.J.; Cruz, S.J.; Martínez, M.N.; De La Torre,  A. R.; Fuentes, M. V.",NO DISPONIBLE,CFP476-2,IZTA
128773,Magnoliophyta,Magnoliopsida,Rhamnales,69,149,Hierba ,7,E. G. Marsh,265044,1373,TEX
73744,Magnoliophyta,Magnoliopsida,Boraginales,24,207,Hierba ,7,I. M. Johnston,209264,3947,US
21748,Magnoliophyta,Liliopsida,Poales,57,173,Hierba ,11,NO DISPONIBLE,883919,NO DISPONIBLE,US
82245,Magnoliophyta,Magnoliopsida,Caryophyllales,5,394,Hierba ,7,E. Pérez-Cálix; S. Zamudio R.,7238,3226,XAL
88112,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,Carlos Gómez Hinostrosa,CGH00771,CGH00080,MEXU
128760,Magnoliophyta,Magnoliopsida,Rhamnales,69,149,Hierba ,7,R. Moran,6852,11681,SD
83065,Magnoliophyta,Magnoliopsida,Caryophyllales,27,93,Arbusto,1,R. MORAN,73332,15918,SD
74837,Magnoliophyta,Magnoliopsida,Boraginales,24,356,Hierba ,7,J. J. Pérez Navarro,11372,1107,HCIB
32279,Magnoliophyta,Liliopsida,Poales,57,496,Hierba ,1,F. Shreve,50103,7245,ARIZ
11548,Magnoliophyta,Liliopsida,Poales,57,19,Hierba ,1,J. Rzedowski,57842,41564,IEB
81226,Magnoliophyta,Magnoliopsida,Caryophyllales,5,164,Hierba ,7,Y. Pantoja,NO APLICA,239,QMEX
109497,Magnoliophyta,Magnoliopsida,Malpighiales,31,4,arbusto,2,JLLL,25393,1349,HCIB
113593,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,1,I.L. Wiggins; R.C. Rollins,132025,294,ARIZ
28238,Magnoliophyta,Liliopsida,Poales,57,375,Hierba ,1,J.R. Reeder; C.G. Reeder,253071,5008,ARIZ
77825,Magnoliophyta,Magnoliopsida,Capparales,25,688,Hierba ,7,J. S. Henrickson,149279,6297,LL
13673,Magnoliophyta,Liliopsida,Poales,57,64,Hierba ,1,F. W. Gould,142968,11160,TEX
3345,Magnoliophyta,Liliopsida,Asparagales,15,89,Árbol,1,"Valiente Banuet, Alfonso",849128,933,MEXU
130835,Magnoliophyta,Magnoliopsida,Rosales,71,436,Árbol,7,JCH,NO DISPONIBLE,17343,GBH
114154,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,arbusto,1,NO DISPONIBLE,2062802,NO DISPONIBLE,MO
9654,Magnoliophyta,Liliopsida,Cyperales,35,405,Hierba ,9,NO DISPONIBLE,dbsn193076,NO DISPONIBLE,ARIZ
4520,Magnoliophyta,Liliopsida,Asparagales,15,767,Árbol,2,J. S. Henrickson; D. Riskind; R. G. Engard; T. F. Daniel,278585,16211-8,TEX
96325,Magnoliophyta,Magnoliopsida,Gentianales,9,71,Sufrútice,7,NO PROPORCIONADO,NO APLICA,NO APLICA,NO DISPONIBLE
85832,Magnoliophyta,Magnoliopsida,Caryophyllales,27,297,Arbusto,16,Reid Moran,293825,4118,RSA
117662,Magnoliophyta,Magnoliopsida,Malpighiales,74,505,Arbusto,12,B. Hinton; et al.,135551,24976,IEB
3385,Magnoliophyta,Liliopsida,Asparagales,15,89,Árbol,10,OTéllez,NO APLICA,NO APLICA,NO APLICA
90042,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,"MARTINEZ-AVALOS, J.; J. JIMENEZ; A. MORA",NO DISPONIBLE,279,UAT
29549,Magnoliophyta,Liliopsida,Poales,57,430,Hierba ,7,J. S. Henrickson; S. Sundberg,81357,14349-C,LL
91504,Magnoliophyta,Magnoliopsida,Caryophyllales,27,677,Árbol,7,U.G.,NO DISPONIBLE,UG 3516,FESI
35879,Magnoliophyta,Liliopsida,Poales,57,529,Hierba ,1,J.R. Reeder; C.G. Reeder,253706,4268,ARIZ
41063,Magnoliophyta,Liliopsida,Poales,57,683,Hierba ,11,J.L.Martínez M.,14209,15,COCA
13497,Magnoliophyta,Liliopsida,Poales,57,64,Hierba ,1,"Santos, José Vera",NO DISPONIBLE,2069,MO
76439,Magnoliophyta,Magnoliopsida,Capparales,25,229,Hierba ,1,R. López; M.A. Quintana,2538,NO DISPONIBLE,USON
36835,Magnoliophyta,Liliopsida,Poales,57,575,Hierba ,11,E. Carranza G.,64113,1935,IEB
120083,Magnoliophyta,Magnoliopsida,Malvales,39,381,Arbusto,17,J.L. León de la Luz,25989,2010-1462,HCIB
32054,Magnoliophyta,Liliopsida,Poales,57,496,Hierba ,1,J.A. Reyes A.,NO DISPONIBLE,579,CHAPA
139856,Magnoliophyta,Magnoliopsida,Solanales,84,553,Arbusto,17,R. Moran,39899,24667,SD
73730,Magnoliophyta,Magnoliopsida,Boraginales,24,207,Hierba ,7,R. Domínguez C.,18670,2768,HCIB
136,Magnoliophyta,Liliopsida,Arales,11,428,Hierba ,19,NO DISPONIBLE,931873,NO DISPONIBLE,MEXU
132495,Magnoliophyta,Magnoliopsida,Rubiales,72,507,Árbol,7,E. Ventura V.; E. López,P14444,7698,XAL
15754,Magnoliophyta,Liliopsida,Poales,57,110,Hierba ,1,NO DISPONIBLE,3583282,NO DISPONIBLE,MO
85007,Magnoliophyta,Magnoliopsida,Caryophyllales,27,257,Arbusto,14,"Wieder; Torke; Bennett,; D. B. Dunn",NO DISPONIBLE,210,MO
96303,Magnoliophyta,Magnoliopsida,Gentianales,9,71,Sufrútice,7,Wiggins; Ira L.; Reed C. Rollins,NO DISPONIBLE,172,MO
22517,Magnoliophyta,Liliopsida,Poales,57,200,Hierba ,11,F. Chiang C.; T. L. Wendt; M. C. Johnston,245537,9853-C,LL
6587,Magnoliophyta,Liliopsida,Commelinales,28,189,Hierba ,5,J.A. Villarreal O.,23895,7266,IEB
44179,Pteridophyta,Lycopodiopsida,Selaginellales,81,645,Hierba ,7,J. A. Villarreal; et al.,156690,9141,IEB
1973,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,OTéllez,105015,782,FCME
139149,Magnoliophyta,Magnoliopsida,Solanales,84,510,Hierba ,17,J. J. Balleza C.,NO DISPONIBLE,11045,HUAZ
39592,Magnoliophyta,Liliopsida,Poales,57,669,Hierba ,7,Abel García Arévalo,509,2803,INECOL-CRD
73836,Magnoliophyta,Magnoliopsida,Boraginales,24,207,Hierba ,7,S. Boyd; T. Ross,672897,5751,MEXU
14834,Magnoliophyta,Liliopsida,Poales,57,107,Hierba ,11,Dunn; J. Benn.; Wieder; Torke,NO DISPONIBLE,22571,ENCB
39698,Magnoliophyta,Liliopsida,Poales,57,669,Hierba ,7,A. Mora-Olivo,UAT,8224,UAT
21506,Magnoliophyta,Liliopsida,Poales,57,173,Hierba ,11,R.M. Stewart,2477150,2010,US
100761,Magnoliophyta,Magnoliopsida,Lamiales,1,252,Hierba ,7,NO DISPONIBLE,2181563,NO DISPONIBLE,MO
38861,Magnoliophyta,Liliopsida,Poales,57,648,Hierba ,7,R. Moran,41896,25213,SD
36474,Magnoliophyta,Liliopsida,Poales,57,545,Hierba ,3,J.R. Reeder; C.G. Reeder,216254,7202,ARIZ
26922,Magnoliophyta,Liliopsida,Poales,57,281,Hierba ,11,J. J. Balleza C.,NO DISPONIBLE,15522,HUAZ
11912,Magnoliophyta,Liliopsida,Poales,57,64,Hierba ,1,NO DISPONIBLE,dbsn273160,NO DISPONIBLE,ARIZ
18760,Magnoliophyta,Liliopsida,Poales,57,114,Hierba ,1,"Hinton, George B.",NO DISPONIBLE,23143,ANSM
36635,Magnoliophyta,Liliopsida,Poales,57,560,Hierba ,3,"Villarreal-Quintanilla, José Angel; J. Valdés R.",NO DISPONIBLE,3369,ANSM
20368,Magnoliophyta,Liliopsida,Poales,57,157,Hierba ,11,NO DISPONIBLE,3237983,NO DISPONIBLE,US
132021,Magnoliophyta,Magnoliopsida,Rubiales,72,317,Arbusto,7,Jon Rebman,NO DISPONIBLE,4688,BCMEX
123009,Magnoliophyta,Magnoliopsida,Myrtales,45,514,Hierba ,1,G. Castillo-Campos; S. Avendaño R.,NO DISPONIBLE,17658,XAL
121218,Magnoliophyta,Magnoliopsida,Malvales,39,667,Hierba ,20,J. J. Balleza C.; M. Adame G.,NO DISPONIBLE,14705,HUAZ
20834,Magnoliophyta,Liliopsida,Poales,57,169,Hierba ,11,NO DISPONIBLE,2476834,NO DISPONIBLE,US
34604,Magnoliophyta,Liliopsida,Poales,57,500,Hierba ,1,G. Castillo-Campos; S. Avendaño R.; R. A. Palestina G.; I. Acosta R.,NO DISPONIBLE,16347,XAL
31547,Magnoliophyta,Liliopsida,Poales,57,496,Hierba ,11,L.G. Rincón N.,25641,368,COCA
109554,Magnoliophyta,Magnoliopsida,Malpighiales,31,4,arbusto,2,T.R. Van Devender; F.H. Nishida; G.D. Starr; C. Starr,238796,NO DISPONIBLE,ARIZ
11004,Magnoliophyta,Liliopsida,Melanthiales,40,773,Hierba ,15,Robert F. Thorne; Thomas S. Elias,7336,NO DISPONIBLE,BCMEX
110730,Magnoliophyta,Magnoliopsida,Malpighiales,31,205,Hierba ,7,OTéllez,NO APLICA,NO APLICA,NO APLICA
2108,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,NO DISPONIBLE,dbsn253016,NO DISPONIBLE,ARIZ
108236,Magnoliophyta,Magnoliopsida,Lamiales,47,146,Arbusto,1,George B. Hinton,NO DISPONIBLE,18149,ENCB
41459,Magnoliophyta,Liliopsida,Poales,57,727,Hierba ,11,GSH,NO DISPONIBLE,23882,GBH
13960,Magnoliophyta,Liliopsida,Poales,57,64,Hierba ,18,"Peterson, Paul M.; C. R. Annable; J. Valdés R.",NO DISPONIBLE,10016,ANSM
34570,Magnoliophyta,Liliopsida,Poales,57,500,Hierba ,1,"Hoge, Peggy S.; M. E. Barkworth; J. Valdés R.; J. A. Villarreal Q.",NO DISPONIBLE,249,ANSM
102427,Magnoliophyta,Magnoliopsida,Lamiales,1,487,Hierba ,5,T. F. Daniel,88747,852,TEX
15474,Magnoliophyta,Liliopsida,Poales,57,110,Hierba ,11,R.E. RODRIGUEZ,NO DISPONIBLE,1750,ANSM
114885,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,R. Domínguez C.,14649,1417,HCIB
13915,Magnoliophyta,Liliopsida,Poales,57,64,Hierba ,18,F.L. Wynd; C.H. Muller,21706,202,ARIZ
133577,Magnoliophyta,Magnoliopsida,Sapindales,7,525,Árbol,10,NO DISPONIBLE,49279,NO DISPONIBLE,GH
